ID_Ref;Paremia_ID;Paremia_Canonica;Desautomatizacion;Mecanismo;Mecanismos_Secundarios;Patron_Sintactico;Dominio_Meta;Elementos_Sustituidos;Hash;Check
59343;3497;Quien a hierro mata, a hierro muere;"El que a hierro mata....a hierro muere"""" en este caso...""""""""muere a mordidas""""""¿";Adición;Permutación;El que a hierro mata....a hierro [Sust];General;"{""muere"": ""muere a mordidas"", """": ""en este caso""}";31a4bdef71f466994182b52ac57e3cdd212c54090b53f0e7c2f6673714360571;
59343;3497;Quien a hierro mata, a hierro muere;Quien a hierro mata...;Truncamiento;;Quien a [Sust] [Verbo]...;General;{};e96505dcdc7f5eb9eeac88257d64b544c50d105601ba8b5b8cfa18e3e54b52e8;
59343;3497;Quien a hierro mata, a hierro muere;Quien a hierro mata..., que diría el evangelista.;Truncamiento;Anacoluto;Quien a hierro mata...;General;{};db3b596ca7f09cdb069af16d8695682375e917136dd7f5e719daca19c73bc3c5;
59359;3526;Quien bien te quiere te hará llorar;Si alguien te quiere, te hará llorar;Sustitución;;Si alguien te [Sust], te hará [Sust];General;"{""Quien bien te quiere"": ""Si alguien te quiere""}";886ce93b9d450079199b42311cceb78b4675adea23b4bbaaac47dfa844d10e08;
59359;3526;Quien bien te quiere te hará llorar;Que te hará reír y tal vez te hará llorar un poco;Adición;Permutación;Que te hará [Sust] y tal vez te hará [Sust] un poco;General;"{""llorar"": ""reír y tal vez llorar un poco"", """": ""Que te hará reír y tal vez""}";ccdaae7e1c492221683d17973e405852310422ff7b5427b111b3e3ca7fe49bcc;
59359;3526;Quien bien te quiere te hará llorar;El cosplay de dva que te hará llorar;Sustitución;Truncamiento;[Sust] que te hará llorar;Entretenimiento/Internet;"{""Quien bien te quiere"": ""El cosplay de dva""}";87520905a41caf94d9afc9f94b87a983775f685a2e596e3da10138693bd980af;
59359;3526;Quien bien te quiere te hará llorar;La cocina marinera de casa jaime que te hará llorar;Sustitución;Fusión;[Sust] que te hará llorar;Gastronomía;"{""Quien bien te quiere"": ""La cocina marinera de casa jaime""}";a6e3a9c37e1aee8df855984edd494cd0253fb663aa4698d341e588e8aaf88aeb;
59359;3526;Quien bien te quiere te hará llorar;En llamas te hará llorar;Sustitución;;[Sust] te hará llorar;General;"{""Quien bien te quiere"": ""En llamas""}";a56bc63e33b666dd8c3732988ed83606181207dec86143804c18e348565669cc;
59363;3538;Quien canta sus males espanta;... mientras españa canta sus males atrae;Fusión;Metaplasmo;Mientras [Sust] canta [Sust] atrae;Música/Emociones;"{""Quien"": ""mientras españa"", ""espanta"": ""atrae""}";bddf65257078e2274ed4a46968b0d7acc824cdea426bf8fe176838f9ccfd6d46;
59393;1863;El que espera desespera;Dichoso el que espera;Metasemema;Anacoluto;Dichoso [Sust];General;"{""El que espera desespera"": ""Dichoso el que espera""}";b8b1b8eb1e1abbdb1abc4c2f71a3724760d2db1b9a2bf93699929e774ff542f7;
59398;3630;Quien fue a Sevilla perdió su silla;La más lista, dijo...el que fue a geiranger perdió su silla;Sustitución;Adición;El que fue a [Lugar] perdió su [Objeto];General;"{""Sevilla"": ""Geiranger"", """": ""La más lista, dijo""}";074b385f54d8e4e62ce0bba186a3554963412681fa7c20be5cc2aef010d52db2;
59398;3630;Quien fue a Sevilla perdió su silla;Quien se fue a sevilla perdió su silla?recité y le miré desafiante.;Adición;;Quien [Sust] a [Lugar] [Sust] su [Sust];General;"{"""": ""recité y le miré desafiante""}";5a80999dc69811ddb6b2408c9a785d539e6cea2c3640f0d5babee6b3216d0f4d;
59398;3630;Quien fue a Sevilla perdió su silla;El que se fue como emperador a francia, perdió su silla;Sustitución;Adición;El que [Sust] a [Lugar], [Sust] su [Sust];General;"{""se fue"": ""se fue como emperador"", ""Sevilla"": ""Francia"", ""perdió"": ""perdió"", ""silla"": ""silla""}";733e8dee6a88a16a4b9f0667c7ca22abebb4e9a194bd043298bdf3dedda532e1;
59413;3677;Quien mal anda mal acaba;El que mal anda mal termina.;Sustitución;;El que mal [Sust], mal [Sust];General;"{""anda"": ""anda"", ""acaba"": ""termina""}";95ad30d18ff183ff27da6de9473d9cd1093e0be795170a4379435eac847cbec1;
59420;3697;Quien mucho abarca poco aprieta;El que mucho abarca poco coge.;Sustitución;;El que mucho [Verbo], poco [Verbo];General;"{""aprieta"": ""coge""}";22629784c5d9732ba87d2c0778d8113b99e24df6303750035fb8e003547a35cf;
59420;3697;Quien mucho abarca poco aprieta;El que mucho abarca poco tiene.;Sustitución;;El que mucho [Verbo], poco [Verbo];General;"{""abarca"": ""abarca"", ""aprieta"": ""tiene""}";a49b997b3c2ee57287da127aa86352fb8713fc687773fabf17e6cd3b338fc7da;
59462;1912;El que ríe el último, ríe mejor;El perro, porque el que ríe último, ríe mejor;Adición;;[Adición] el que ríe [Sust], ríe [Sust];General;"{"""": ""El perro, porque""}";823fff3c663b15f14b7d485f1e34540ecdab35cadfc6dced96defb84007ff485;
59462;1912;El que ríe el último, ríe mejor;Al final es dios quien ríe al último, por así decirlo.;Sustitución;Adición;Al final es [Sust] quien [Verbo] al último;Religión/Filosofía;"{""el que ríe"": ""dios"", ""ríe"": ""ríe""}";c6cfec0c50c4ea5cbbff0d7c5b320d3bd12dd0d8f652d44d0da64b92059b676b;
59462;1912;El que ríe el último, ríe mejor;Quien ríe el último, repite de jo-jo-jo.;Sustitución;;Quien ríe el último, [Sust];General;"{""ríe mejor"": ""repite de jo-jo-jo""}";ececd24609a5485e7ced49b05c52b668f29207eee8cbd8e17ef43902251166d1;
59462;1912;El que ríe el último, ríe mejor;Quien ríe último, ríe mejor... jorge javier.;Adición;;Quien ríe último, ríe mejor... [Sust];General;"{"""": ""jorge javier""}";76151aae21fb3a93e49f2fd3a598def42c66cdd612367e6fc573464c43a3007b;
59462;1912;El que ríe el último, ríe mejor;El que ríe último, ríe mejor, dice el dicho jajajaja;Adición;;El que ríe [Sust], ríe [Sust], [Adición];General;"{"""": ""dice el dicho jajajaja""}";2ee2562f54678afc9f6a36216b31c65c36aa682e6fe60edca1a8fb278ee23bcc;
59462;1912;El que ríe el último, ríe mejor;Él, quién se ríe último, ríe mucho mas.;Sustitución;Permutación;Quién [Sust] último, [Sust] [Adv];General;"{""rié"": ""se ríe"", ""mejor"": ""mucho mas""}";1d45b0604f2e65f66b7f27b489fc29fe3710b45629d6ecce4e07291097122859;
59462;1912;El que ríe el último, ríe mejor;El que ríe último, amigo.;Truncamiento;;El que [Adv] [Verbo];General;{};405b9dbae7ca042fdfda58ca4a46544910de0f1917be6cfefdb9435b32eb5f36;
59462;1912;El que ríe el último, ríe mejor;Quién ríe al último, hermano querido.;Sustitución;;Quién ríe [Adv], [Sust];General;"{""el último, ríe mejor"": ""al último, hermano querido""}";68e5b8d953a535abce12259b0776bf97d23c0fbfa83e18e5dc4804bd9f9515d0;
59462;1912;El que ríe el último, ríe mejor;El que ríe último, ganará el día.;Sustitución;Permutación;El que ríe [Adv], [Verbo] [Sust];General;"{""el último"": ""último"", ""ríe mejor"": ""ganará el día""}";dcf652b3a9ef766a29bb48e266fc7588f3fbfd3e94b0c4f2ced18c0206db146f;
59462;1912;El que ríe el último, ríe mejor;Sí, mefistófeles, ¿te ríes? pero, el que ríe último, ríe mejor.;Adición;Permutación;[Adición] el que ríe [Sust] ríe [Sust];General;"{"""": ""Sí, mefistófeles, ¿te ríes?"", ""último"": ""último""}";ad94e2314e3d2eef88a2287a5d91eebda85531bc2962fcb0a74de786a288c227;
59463;3781;Quien roba a un ladrón, tiene cien años de perdón;El mundo sabe que robar a un ladrón tiene cien años de perdón y una recompensa material.;Adición;;El mundo sabe que [Paremia] y [Adición];General;"{"""": ""y una recompensa material""}";3cdaae8e73a517cc6737525c1e5739d9d14f20760a307fec46eae9bc1d62454b;
59463;3781;Quien roba a un ladrón, tiene cien años de perdón;A ladrón tiene cien años de perdón (proverbio popular).;Truncamiento;;A [Sust] tiene cien años de perdón;General;{};d85c2fa8bf645ce77f1475b28b333d56edd93c5d51ac09302754b2f15837edfd;
59463;3781;Quien roba a un ladrón, tiene cien años de perdón;Corrector que corrrige mal, tiene cien años de soledá.;Sustitución;Metaplasmo;Quien [Sust] a un [Sust], tiene cien años de [Sust];General;"{""roba"": ""corrrige mal"", ""ladrón"": ""corrector"", ""perdón"": ""soledá""}";5ca1684a68a1cc20557ac061d139f98f4ab6b60ca6a8081a33fe06c0afd1e681;
59463;3781;Quien roba a un ladrón, tiene cien años de perdón;Al fin y al cabo, quien roba a los ladrones tiene cien años de perdones.;Sustitución;Adición;Quien [Sust] a [Sust] [Sust] cien [Sust] de [Sust];General;"{""roba a un ladrón"": ""roba a los ladrones"", ""tiene"": ""tiene"", ""perdón"": ""perdones""}";156422d76e1127cc75b2cc7668c4de45637753ce6ed002a0a60024d5fc8af7e4;
59463;3781;Quien roba a un ladrón, tiene cien años de perdón;Será por aquello del que copia a un copión, tiene cien años de perdó...;Sustitución;Metaplasmo;Quien [Sust] a un [Sust], tiene cien años de perdón;General;"{""roba"": ""copia"", ""ladrón"": ""copión""}";22095516475a91bf92dee1d396ec91f948558a50004e373f3bfbf0cea016608a;
59468;3804;Quien siembra vientos recoge tempestades;Quien siembra vientos veremos lo que recoge.;Adición;Permutación;Quien siembra vientos [Adición] lo que recoge;General;"{""recoge tempestades"": ""veremos lo que recoge"", """": ""veremos""}";b779fd21b564850bfefae8d5108a678201bffbf26cffacb1559048d30c2297c1;
59468;3804;Quien siembra vientos recoge tempestades;El que siembra vientos recoge ortigas o algo así.;Sustitución;Adición;El que siembra vientos recoge [Sust];General;"{""tempestades"": ""ortigas o algo así""}";c881bae03d59753db4a21cc54b19ccd8965a1411f096e653fa53460de9284ba4;
59468;3804;Quien siembra vientos recoge tempestades;Quien siembra vientos recoge lo que recoge.;Sustitución;;Quien siembra vientos recoge [Sust];General;"{""tempestades"": ""lo que recoge""}";52d20853bd3395b2d5f6e2ac04b886e52c22c771a015ec5151f838528747afb0;
59493;3852;Rectificar es de sabios;Aprender a perdonar es de sabios;Sustitución;;[Acción] es de sabios;General;"{""Rectificar"": ""Aprender a perdonar""}";465378b55298da338dbed68fd44b984c3a98155cdbec99818c8e18dd77e1990b;
59493;3852;Rectificar es de sabios;Derivar es de sabios;Sustitución;;[Verbo] es de sabios;General;"{""Rectificar"": ""Derivar""}";f72dc96fca07a0e1ec87ae1ad04c0bc7924ac15ad0518a12061bd35483810298;
59493;3852;Rectificar es de sabios;Delegar es de sabios;Sustitución;;[Verbo] es de [Sust];General;"{""Rectificar"": ""Delegar""}";889972c6d83f8730bd391ecbf8d0c982d289227591bde4746ddb345babd08ce9;
59493;3852;Rectificar es de sabios;Cambiar es de sabios;Sustitución;;[Verbo] es de sabios;General;"{""Rectificar"": ""Cambiar""}";a6975eeaff3ca27fd206a0fd474d61b79c31c2983e1edccc2815c5711fc49810;
59493;3852;Rectificar es de sabios;Copiar es de sabios;Sustitución;;[Verbo] es de sabios;General;"{""Rectificar"": ""Copiar""}";1bf477c6d1bf96a0d73f87e91c3dff5cad5d33e857b691541fd40e32676cfd92;
59493;3852;Rectificar es de sabios;Aplazar es de sabios;Sustitución;;[Verbo] es de sabios;General;"{""Rectificar"": ""Aplazar""}";aa0cba269560bb491f7aaee559091b338bce3b99956e354f6f2127f0cc3dcb45;
59493;3852;Rectificar es de sabios;Programar es de sabios;Sustitución;;[Verbo] es de [Sust];Intelecto/Conocimiento;"{""Rectificar"": ""Programar""}";cdc6a4d3bc64887004b0c5744f7588e0b34802c2b87c2318ea9c6b0041a3490a;
59493;3852;Rectificar es de sabios;Equivocarse también es de sabios;Metasemema;;[Sust] es de sabios;General;"{""Rectificar"": ""Equivocarse""}";8c57a778334ab6f86797f07d90fc648df8565c96a4a887fd96984c913d93d6d8;
59493;3852;Rectificar es de sabios;"A veces rectificar es de equivocados.;)";Adición;Metasemema;[Adición] rectificar es de [Sust];General;"{"""": ""A veces"", ""sabios"": ""equivocados""}";149235629946eee45b1fba7f769d3059f67cc9823358b8440207ad49b5e97f25;
59493;3852;Rectificar es de sabios;Cambiar de opinión es de sabios;Sustitución;;[Acción] es de sabios;General;"{""Rectificar"": ""Cambiar de opinión""}";aa48c94a95e50ba8435d70f83e6ccf9dc4c33386c6fa45dbe893290b48c918e6;
59505;3885;Sarna con gusto, no pica;Lo de racing es sarna con gusto, loco;Sustitución;Adición;[Sust] con gusto, [Sust];General;"{""sarna"": ""Lo de racing""}";3926d9d5c2422fb425a2effeb346516e1ccab97bd1124ba5f4f2548208365679;
59511;3897;Septiembre, o lleva las puentes, o seca las fuentes;Los puentes, o seca las fuentes.;Truncamiento;;[Sust] los puentes, o [Sust] las fuentes;General;{};08c8710a3d3aa0f7ffab4386237f8cafb103ba9806305b4cb9af8886fc750f23;
59514;3901;Si bien me quieres, trátame como sueles;Si bien me quieres, mariano, da menos leña y más grano;Adición;Fusión;Si bien me quieres, [Adición] y [Sust];Relaciones Interpersonales;"{""trátame como sueles"": ""da menos leña y más grano"", """": ""mariano""}";4d051564d3a037c3e1d746f61d7f6221a83fb15ec7c7fc6caab15fdcf3f953ee;
59523;3920;Si la envidia fuera tiña, ¡cuántos tiñosos habría!;Si la envidia fuera tiña cuántos tiñosos no habrían, reza un viejo refrán venezolano.;Adición;Negación;Si la [Sust] fuera [Sust], ¡cuántos [Sust] [Adv] habrían!;General;"{"""": ""reza un viejo refrán venezolano"", ""habría"": ""no habrían""}";570b476e7ab1a56d47e7ac4e11a12bc9d6d74e7bfd04435f7796196b566bc7f0;
59523;3920;Si la envidia fuera tiña, ¡cuántos tiñosos habría!;Si la envidia fuera tiña, vos serías la más oscurita.;Sustitución;Metalogismo;Si la [Sust] fuera [Sust], [Sust];General;"{""¡cuántos tiñosos habría!"": ""vos serías la más oscurita""}";c8fce5e36041a2e211de5e7053de2f964399dc9655faa869f720f93ba59b2b85;
59523;3920;Si la envidia fuera tiña, ¡cuántos tiñosos habría!;Si la envidia fuera tiña, estarían todos teñidos”.;Metaplasmo;Metalogismo;Si la [Sust] fuera [Sust], [Resultado];General;"{""tiñosos"": ""teñidos""}";cef8c027926bec66699a1a8d6b18f15a0018cee9409c8959881f4c1af9b5020a;
59523;3920;Si la envidia fuera tiña, ¡cuántos tiñosos habría!;Si la envidia fuera tiña, máximo estaría pelado;Metasemema;Metalogismo;Si la [Sust] fuera [Sust], [Resultado];General;"{""¡cuántos tiñosos habría!"": ""máximo estaría pelado""}";ff66c77303726583d99b5b6ee27b4926f382efde1602965dd6e2f681a0b2d25e;
59523;3920;Si la envidia fuera tiña, ¡cuántos tiñosos habría!;Si la envidia fuera tiña, cuantos tiñosos habría... jajajajaja gracias magazino¡¡;Adición;;Si la envidia fuera tiña, ¡cuántos tiñosos habría! [Adición];General;"{"""": ""... jajajajaja gracias magazino¡¡""}";0553e7e81e3052d39eb6f098ae5ec06c54494ea2700cf78ccfb408844381685e;
59523;3920;Si la envidia fuera tiña, ¡cuántos tiñosos habría!;Si la envidia fuera tiña, portugal estaría lleno de tiñosos.;Sustitución;Adición;Si la [Sust] fuera [Sust], [Adición] habría [Sust];General;"{""¡cuántos tiñosos habría!"": ""portugal estaría lleno de tiñosos""}";56404380eb7f92a8ed77f14b7cfab5a61a55d153b6eb4e532dd964f5ebd0958e;
59523;3920;Si la envidia fuera tiña, ¡cuántos tiñosos habría!;Si la envidia fuera tiña, esto estaba lleno de calvos;Metasemema;Anacoluto;Si [Sust] fuera [Sust], [Consecuencia];General;"{""¡cuántos tiñosos habría!"": ""esto estaba lleno de calvos""}";6e24404b6ee12d896f96086ad7534e0d1e012632b3a3a0f1bf55f3bf5116e429;
59523;3920;Si la envidia fuera tiña, ¡cuántos tiñosos habría!;La envidia fuera tiña, como estarias tu.;Sustitución;Anacoluto;La [Sust] fuera [Sust], [Adición];General;"{""envidia"": ""envidia"", ""tiña"": ""tiña"", ""¡cuántos tiñosos habría!"": ""como estarias tu""}";df42750c97fc45ccfadbff9bc38b2d50f0fb58a8fd017a10a7c04798954cc724;
59523;3920;Si la envidia fuera tiña, ¡cuántos tiñosos habría!;La envidia fuera tiña, yo estaría más que infectada.;Sustitución;Anacoluto;La [Sust] fuera [Sust], [Sujeto] [Verbo] [Complemento];General;"{""envidia"": ""envidia"", ""tiña"": ""tiña"", ""¡cuántos tiñosos habría!"": ""yo estaría más que infectada""}";88c270eabfddc5aa68cd45294b1e48a15de5758d61f4fba2fe6ba35693c11270;
59523;3920;Si la envidia fuera tiña, ¡cuántos tiñosos habría!;Si la envidia fuera tiña los envidiosos serian tiñosos;Sustitución;Permutación;Si la [Sust] fuera [Sust], [Sust] serian [Sust];General;"{""tiña"": ""tiña"", ""¡cuántos tiñosos habría!"": ""los envidiosos serian tiñosos""}";47791cdd2c8dc3be689d1c4ff5f79bfc9c04d6493ffdcfeaa77b97bd5c6de888;
59523;3922;Si la envidia fuera tiña, todos fuéramos tiñosos;Si la envidia fuera tiña, joder como andarían ustedes.;Anacoluto;Adición;Si [Sust] fuera [Sust], [Adición];General;"{""¡cuántos tiñosos habría!"": ""joder como andarían ustedes""}";dbadbd62ce230fa2c0873553b7e1b5a408657dcde8c5df3717041662e27c2bf8;
59523;3922;Si la envidia fuera tiña, todos fuéramos tiñosos;La envidia fuera tiña, ¿cuántos panchos hubiera;Sustitución;Permutación, Anacoluto;La [Sust] fuera [Sust], ¿cuántos [Sust] hubiera;General;"{""Si"": """", ""tiña"": ""tiña"", ""fuéramos tiñosos"": ""panchos hubiera""}";e90f87f3ca2004d04ca401da5fcea4c7616a02a0033d798a21e244ac1f5ae932;
59523;3922;Si la envidia fuera tiña, todos fuéramos tiñosos;La envidia fura tiña, ya no tenía pelo;Sustitución;Metaplasmo;La [Sust] [Sust] [Sust], [Sust];General;"{""envidia"": ""envidia"", ""fuera tiña"": ""fura tiña"", ""todos fuéramos tiñosos"": ""ya no tenía pelo""}";0a7c971dfe08630c85cb481d535e4d5973a77b238a08477c007133a719306f7f;
59523;3922;Si la envidia fuera tiña, todos fuéramos tiñosos;"Carlos h diría mi abuela ""si la envidia fuera tiña, estarías todo tiñoso";Sustitución;Adición;Si la [Sust] fuera [Sust], [Sust] [Sust];General;"{""fuéramos tiñosos"": ""estarías todo tiñoso""}";98d4caf6731d9019c2baf82c09360ced1f0899370966a1c39b823e067a440187;
59523;3922;Si la envidia fuera tiña, todos fuéramos tiñosos;Si la envidia fuera tiña, tu comentario sería una mancha negra.;Sustitución;Adición;Si la [Sust] fuera [Sust], [Sust] sería [Sust];General;"{""tiña"": ""tiña"", ""todos fuéramos tiñosos"": ""tu comentario sería una mancha negra""}";03ad17aff907816a20e3824eff98e2557177fa86c715b9b6ec12a7c864fe3a67;
59526;3926;Si no hace viento, no hace mal tiempo;Si no hace viento, el mar está en calma, el lago permanece en reposo.;Adición;Permutación;Si no hace viento, [Adición] [Sust] está en [Sust];General;"{""mal tiempo"": ""el mar está en calma, el lago permanece en reposo"", """": ""el mar está en calma, el lago permanece en reposo""}";380dfd95bfe61684af851226e7da19967752daf87ec913ce37134406fc07bb5c;
59526;3926;Si no hace viento, no hace mal tiempo;Si no hace viento y hace sol, se colocan encima de la valla.;Adición;Permutación;Si [Condiciones], [Acción];General;"{"""": ""y hace sol"", ""no hace mal tiempo"": ""se colocan encima de la valla""}";83123285bc3f62ec8eb61eb212e4163ee14a16ee6d78a0a8c62ef36b30ca0b0c;
